date,dyad,gdelt_goldstein_mean,protest_share,military_share,diplomatic_share,gdelt_topic_01,gdelt_topic_02,gdelt_topic_03,gdelt_topic_04,gdelt_topic_05,gdelt_topic_06,gdelt_topic_07,gdelt_topic_08,gdelt_topic_09,gdelt_topic_10,gdelt_topic_11,gdelt_topic_12,gdelt_topic_13,gdelt_topic_14,gdelt_topic_15,gdelt_topic_16,gdelt_topic_17,gdelt_topic_18,gdelt_topic_19,gdelt_topic_20
1990-02-01,jp,2.3924333274008953,0.039836268233933256,0.03668802627613527,0.4114056189265858,0.010417686139967417,0.11449428694435153,0.03847989491007171,0.03098821634520168,0.008932401486783193,0.02426785948669197,0.03228170649299648,0.0033215773159047594,0.1547674130178781,0.10564495262487479,0.16084739404639342,0.05665058213676525,0.03812567877233855,0.00812350443838161,0.03559583966231903,0.03593171022703012,0.008496941235156751,0.025276702215136688,0.06053587115078144,0.006192606846098874
1990-02-01,aus,3.263887475323587,0.020135214133888774,0.02550790335285008,0.5311155810829471,0.05140343425667305,0.06725012788885881,0.020935990930098923,0.039121364655817205,0.006368691574818034,0.007236351639640863,0.022059377841192652,0.029649623311572802,0.010151352426580438,0.05350739662991324,0.04285571188336839,0.12918010407224265,0.07086887325118287,0.07364307681074123,0.03315560262959033,0.09895655801254026,0.003813442239241297,0.008400546755307109,0.07982386397956495,0.15776251107092235
1990-02-01,cds,0.07668777134230842,0.044562842083643826,0.022227659018659956,0.46283074072528635,0.030334695768245004,0.09711422058513701,0.13461987930583433,0.011590250875448474,0.05465246949675745,0.04458350822839839,0.0031575402797990792,0.04711892365285902,0.09498759049974892,0.01325294378842155,0.058082594716265326,0.10367255627040473,0.08120392370368282,0.03474233935175907,0.09915425581051443,0.09158287548577648,0.003553291389057459,0.04391338744852931,0.12234207176624957,0.112095820474266
1990-02-01,fra,-1.3725678375122523,0.014584118074656344,0.031775100626174974,0.5317796063066627,0.08222740912224943,0.1256306019512006,0.06488512554852321,0.03867686261683347,0.03923757005666901,0.1831847052851684,0.038350039312460026,0.020093661996599312,0.025773152151169848,0.08556267838083502,0.1549956630731843,0.012344963907559216,0.006873207047987381,0.04474659753279381,0.013994274817629944,0.022636610120299418,0.1773421358184666,0.05104509682754359,0.02039856576915426,0.04081438410567544
1990-02-01,ger,0.2576916006690264,0.04382095354050347,0.0221393477304984,0.5292753142897123,0.09164136394709295,0.02240987178876015,0.03457217600271476,0.0018614892679586846,0.03063292694400303,0.011651686109203193,0.08483278734926414,0.12240611968562773,0.00583219442137709,0.022238824089482127,0.07978640882654424,0.0349286370176612,0.13736913261591638,0.011961454426279314,0.12348815269561529,0.14793264574351467,0.08929235537295896,0.023611461111015353,0.026019509371622326,0.00984671789426433
1990-02-01,uk,1.5626548558605462,0.06825500412886236,0.01597573704958543,0.6032408506806954,0.11379657587360399,0.0990679770096679,0.003433266317292531,0.07452249209523351,0.06433672773869256,0.07610893847243377,0.018644775584864517,0.1249983281746349,0.049850089186842084,0.03341741579941432,0.03325262748341739,0.08044028203686027,0.06412811174384665,0.001812827615746885,0.029216406660694083,0.06764440487151874,0.02474707072057017,0.030807798951780742,0.15287040067071103,0.07087673830877611
1990-02-01,rus,0.4597529653113783,0.05653590673865166,0.02705955492688134,0.6134609549513291,0.0071381463424914846,0.07120728592630055,0.021822526147402696,0.003640651127970567,0.0618413978580833,0.015617886029575706,0.015332627642590328,0.05226753575556117,0.03509129127622143,0.027439957409822097,0.06039601734995297,0.013218317739682971,0.00798432154506978,0.01834072019740252,0.003520722818634818,0.19727531675298499,0.010589093926974576,0.014373734383151386,0.02631791529582275,0.04123674430507613
1990-02-01,india,0.42243000552779053,0.05968721301637456,0.013952570219263348,0.5993953794084455,0.028631505062111876,0.12177401683713417,0.026471647497925056,0.028693375138820587,0.009544933701042554,0.0002467736244814107,0.03254287014593669,0.09197478312962304,0.11313429174026252,0.05076373433669088,0.03693338594788898,0.0368992651424912,0.002616621438818605,0.08493944403162795,0.07248061163168035,0.03324563370468881,0.03091103376099707,0.08198532287705633,0.021556694226753,0.008085903422108314
1990-02-01,indo,-1.5545189081866577,0.06644067559121918,0.005974516299566033,0.5092827975093007,0.053146547970077056,0.025159942458353627,0.06693881825380638,0.04193220681217837,0.04377030389174263,0.03127029237956115,0.0027636114532032944,0.09531645351753175,0.013161643233853326,0.03296773377216808,0.012464039656692358,0.03367275280336706,0.06839196437023176,0.07552143923552203,0.0651569369498074,0.05920438559816773,0.0023884632639929438,0.1404825693726387,0.029693138840157257,0.009146239459949489
1990-02-01,pak,1.1595226142442394,0.03641112408219972,0.019402261421187377,0.6453961322782917,0.027963955927643537,0.08759445916152434,0.023266928006036483,0.023961596724036274,0.027211601430796727,0.05623265293972494,0.019376207337935006,0.01735072499390399,0.059423269379686304,0.026930597334559398,0.0409556054366695,0.03143239978140734,0.02897484047919618,0.06837292703407805,0.036077244978941964,0.1392388430475462,0.022753506480423017,0.0005339288300575314,0.16443722450216214,0.10072667594839461
1990-02-01,vn,-1.453360039366224,0.05811761948135988,0.026098011066925317,0.5321204227479497,0.05634545949867222,0.004254191539251095,0.009998859101678612,0.004797731911602824,0.051872711268975025,0.026782017694350478,0.0015434476030750327,0.0005452680770790447,0.025606705729400093,0.09936533257682766,0.002597940991668357,0.025262287675593582,0.01900831251188826,0.052870584606358524,0.0059169831363395774,0.04485813484879306,0.0021112211958734025,0.019418899860255426,0.013931832191311964,0.03179628653006065
1990-03-01,us,2.0259666799627283,0.06254303261486009,0.03290533780228438,0.6064541876411906,0.2155439549925101,0.009690048365168335,0.09189078149576786,0.08547440087554747,0.015051163403328075,0.06297172764001514,0.048843614329812,0.26778242750952425,0.0004821743818781956,0.03890214046482954,0.01369351804045787,0.06409637118248088,0.06691101083915246,0.058155150196470086,0.01561375795920189,0.04588595103006615,0.05936760273915643,0.10164724265217696,0.07529881893125027,0.03190882936300547
1990-03-01,jp,1.8309186244412476,0.014649223949257117,0.012088476321971462,0.5993324702625473,0.16657511498718908,0.049550054701725486,0.01614436233209443,0.023110175174426862,0.0035913341133233653,0.08079144213085611,0.01639031797447259,0.28004298581586096,0.04107643926373495,0.02973183775763727,0.025198222058629906,0.061150938610317826,0.018342119157433213,0.07138737954410013,0.014658306072976472,0.011575045092592036,0.10978422165595507,0.06567506442156595,0.03279198035657578,0.004427324356649257
1990-03-01,aus,0.9253958237847231,0.05992332056285699,0.015780388713054424,0.45576269571332,0.029690934730662057,0.06528074861473208,0.05448223551122042,0.045836474385720666,0.038782219066880945,0.08497491677234932,0.031070462844093916,0.002963867160114832,0.1565641742424159,0.002671162079785508,0.04235272258199108,0.034344214891228894,0.09382321822920671,0.19352956511911878,0.006221962972527132,0.004172922406858497,0.05250714707257214,0.049028977258611765,0.007985153268045359,0.013256789800525264
1990-03-01,cds,2.8931387623896905,0.03407031775381217,0.016916188205625963,0.5979658874531467,0.012835789787136944,0.08291971269022788,0.07967609535458933,0.06879760055437009,0.00537013243456483,0.014219901030918415,0.020206485518910064,0.014205375524644225,0.011748484607212728,0.001995943946441079,0.07761073714944378,0.008936594725644426,0.05695197484119669,0.15777997279804853,0.07146363084885701,0.12962202144870172,0.027045740928495245,0.06573040018029509,0.07315318743381376,0.07208287206108295
1990-03-01,fra,1.2887875267634756,0.06978679975284398,0.010653138335375054,0.47752114345147234,0.06326741281841504,0.01721813535713822,0.04560567370148287,0.030071007686328772,0.025347396389274416,0.023329702596983186,0.02639626976101029,0.04558216144510928,0.01764572432825404,0.005273946169186391,0.1402784658741336,0.01261612412501339,0.0022075863175071457,0.029429036586943107,0.002055603377171416,0.11817030119970968,0.042843432372986774,0.033394229843035104,0.10048185882654596,0.027158496564728348
1990-03-01,ger,1.281729246142293,0.02989589970113403,0.0152024345266439,0.48249389548111943,0.12275609450163848,0.06482106845980846,0.00935200058951106,0.019064726283766712,0.035724544659693255,0.03804849689772824,0.11469270491697756,0.029862529272683548,0.017028375218497177,0.020294679815749964,0.06635736108736462,0.007014123046878756,0.07160805962042685,0.01754913329360326,0.09940883244921975,0.01027335481931081,0.010636863084598717,0.049128444259517026,0.010922007087998337,0.14627608278183182
1990-03-01,uk,1.1653745576292862,0.022887759779377882,0.015588332351936431,0.4555758744040085,0.007667240129553892,0.02983927807276582,0.08227649070862317,0.04985791445945078,0.05845822431967935,0.1186936574969868,0.005680021332503388,0.01716336649826193,0.022921507229807073,0.09899979846770643,0.03956422224399262,0.07254809316936428,0.08972034537220687,0.04572074679896679,0.06940393845187177,0.011458134546507499,0.10681296261338485,0.06118166174131047,0.05277998220555961,0.026927794247549264
1990-03-01,rus,2.461723988911798,0.07914572240154957,0.018175530664431856,0.55958585413002,0.18082398898999147,0.06795418935790454,0.04635846284219244,0.06108386245679646,0.0720014736912541,0.011915922056007935,0.0751972805209979,0.11575313998903895,0.018397332608393904,0.02814472307896504,0.0606059891295947,0.11747890453987261,0.020111743851977927,0.10998561452088482,0.05203863806327218,0.022524393197692373,0.0020565228455156482,0.10252871430542618,0.09045004765422159,0.07819604664298845
1990-03-01,india,3.200162265667675,0.05134104481723926,0.007830017219717923,0.4828894800100907,0.02164107734274814,0.07742844695079111,0.08472885061353606,0.001666052984639148,0.06863289138322545,0.023054198562761037,0.004537675120285844,0.04911214425381155,0.04279099747580557,0.04245674540853874,0.005938950385462528,0.14011689484053014,0.06957315254025656,0.10192873936387978,0.02347114794193264,0.015075159177648366,0.040871913690737935,0.02470717148497119,0.03856496644313932,0.16249198811576965
1990-03-01,indo,0.23878076987203878,0.013061150626170515,0.010566567026115827,0.4490743220033505,0.16289227499557657,0.053212388620211264,0.000666481048534608,0.09923173890621165,0.025619046556018384,0.0726134803091083,0.007807152779632413,0.08425187693737024,0.100648969361687,0.13702068241686924,0.026438878435605856,0.0009679928416858883,0.016309864994144118,0.03446389126871194,0.01956936223949702,0.0027632140374476252,0.043883464117202155,0.053166763031301245,0.022943097864265724,0.1511448415771177
1990-03-01,pak,0.8241802357721277,0.021382413342239892,0.020268259053099827,0.5325568057600494,0.040401670348987076,0.07364648633374207,0.06332759302490648,0.036382756732749336,0.026140545651390876,0.006405050041951986,0.012815736242477697,0.04477375381170451,0.09358569586243684,0.07769894696223967,0.00698134700588598,0.01209293655679355,0.019536185421425784,0.08008418823635341,0.0034724426765411686,0.05753062389512272,0.03252312982926286,0.008061989435142724,0.04061132559643436,0.12070509653250044
1990-03-01,vn,-0.5324938425194976,0.0792779493521712,0.038566017392950465,0.5963382018123873,0.06385125666118743,0.13786047165675752,0.07483880711837196,0.016187532434265198,0.005896473632759307,0.09298403437559984,0.020027486855050125,0.04128706815712515,0.014658070150549755,0.06064023646739051,0.028558059624548854,0.025448240022264944,0.06758195392303146,0.10864239461231745,0.01067813801052099,0.10778516846527361,0.03081616969042219,0.004443705562784356,0.04956229045903446,0.04744094626117098
1990-04-01,us,1.2926216630837013,0.06647843174870849,0.010247109957207082,0.4322174668683613,0.00321305854884025,0.12464336779550188,0.05457604494971481,0.06240137149903492,0.005821326422630275,0.023256713732928196,0.004684891174886093,0.006085723330946481,0.017113248631948706,0.026041940428429517,0.01140589977933424,0.0633760346699277,0.0927755810474267,0.09196587535352034,0.02104890438543602,0.01059869609710468,0.04187887637980403,0.038409811336871075,0.005602707441324947,0.019416456968813892
1990-04-01,jp,0.2393411524414666,0.012849805884479334,0.009259920733393292,0.6282944779078271,0.08019550956084603,0.04105852335531824,0.006407824092704701,0.03337941762375314,0.0007712953392458212,0.122459881505765,0.0040117757200819155,0.06835801349334873,0.016978904906768563,0.052304907093643965,0.013771641972862892,0.07821807287109758,0.07554044095213158,0.05815440447850146,0.09114183783229163,0.09389379028462738,0.04064555868244738,0.06368466820010962,0.004447471406662198,0.0029712774765114944
1990-04-01,aus,0.5602419298548309,0.024442436727782086,0.02008617720812105,0.4163653490700111,0.029004360478051584,0.03430628371860999,0.12162833466315402,0.07133228197154876,0.09986110530931805,0.060944850877263555,0.0718044944106798,0.0017092906859698855,0.026956269416416864,0.03643031315072074,0.022076626997676246,0.012255609196478352,0.012309876528311668,0.07712502117186126,0.0718201485735235,0.054765680204190446,0.052235720907888326,0.17306287586750485,0.08911688077778344,0.022998633841144926
1990-04-01,cds,0.8986625462070474,0.03419510251470942,0.01566485992262088,0.525015650739401,0.06926160561835903,0.057983898308663795,0.006862313008964082,0.058768586320818286,0.0036743905679143415,0.014860402891130987,0.16766698158626295,0.007279367222847788,0.10014334721015027,0.010109873522511383,0.08626579657327606,0.10647120181189204,0.006858842832433745,0.01056267811029456,0.0379916873732856,0.013836437746464215,0.05905145338599751,0.0006846571586399698,0.0028420153574107826,0.043237116401736324
1990-04-01,fra,2.3027924279873666,0.03510664411701131,0.016026015415925177,0.49912007752003884,0.03407607122958685,0.050053830926558386,0.024322746048540334,0.03680175022772975,0.09860704455746723,0.1485156973867659,0.05265422338298811,0.06264555296126074,0.09439314881297091,0.051020343970135495,0.04427815370742175,0.02626525609633753,0.05581940557591009,0.013259193346083838,0.01372739909906207,0.009221271825810368,0.06091378245800527,0.014667941054012834,0.016785948373485703,0.01944646934967815
1990-04-01,ger,0.6737075497097145,0.031335435371096156,0.034248635121768796,0.6479572920042738,0.012531303096449927,0.07377881553930829,0.07232797216653176,0.006351729008945905,2.2079410531438844e-05,0.04555055066886148,0.002442271141109454,0.019485078878137965,0.10580280644482792,0.01879532632583394,0.09826335988371993,0.020204963605477085,0.02117055754742538,0.009855750714995946,0.0283999770209759,0.04477642114246977,0.011007803153223271,0.2028323660747968,0.047259794308547355,0.0727151297066333
1990-04-01,uk,2.4558416900937416,0.07334525350592624,0.019385880362022927,0.4851900990612903,0.031738110693151037,0.0824683274779484,0.005983549494895051,0.03991664047674309,0.014837200141958598,0.024621479420898963,0.03963507062997113,0.026193270493132435,0.0293224888011105,0.01024606800727014,0.04993504240850582,0.01309574185565659,0.026543383476031433,0.009566753936006533,0.14675546488825864,0.004449874995925766,0.04308126666731373,0.0484269250370262,0.007646595441480635,0.03461515824296679
1990-04-01,rus,1.7981427826963925,0.012353965893726998,0.01237998769112195,0.4419538716896995,0.015618130880137244,0.008480111693799846,0.11368815981786307,0.025964922924338756,0.1202150339393211,0.0885045667773792,0.08108303551437473,0.003907206685126997,0.09324429438866186,0.05013934444656636,0.05801598408954574,0.02510030904796384,0.019064626762993062,0.09393263282634996,0.010812099150949175,0.008244076427748805,0.02089129799173508,0.0836485888894871,0.0004963657704566562,0.003152608648855063
1990-04-01,india,0.5508311982282406,0.04839598375300022,0.012956145167435165,0.4294596145018567,0.09044992625407193,0.01785246324816267,0.06175893254599201,0.022602018453687613,0.05608198594003069,0.08978441105849051,0.0653413778959869,0.0538040948631396,0.04628010309455421,0.022776138958475484,0.027312079675495017,0.04206571961452187,0.0374161066459506,0.05269030513909064,0.061968479583318394,0.04334694140420886,0.0010607979299378403,0.05049708933647076,0.15679061408877878,0.059453197087758806
1990-04-01,indo,0.4193341573667797,0.05532407989978163,0.03774791415327073,0.5512480710332811,0.03393417947381869,0.04282808432770241,0.026102266402783517,0.03683984564821823,0.004096608908486077,0.1109337807098779,0.030794199632506517,0.0005417038285252904,0.02826009004692761,0.04980983733425311,0.10312768790990165,0.030794830108750434,0.011691471497173308,0.002203704414851848,0.022471605175312104,0.018785681324987365,0.13169451253518727,0.10576938367614275,0.034011414648934445,0.039912346704853094
1990-04-01,pak,-0.2947890294406821,0.0370464245062143,0.01496925370421057,0.550041437630239,0.029293095079107594,0.047073745765417487,0.08094193880320476,0.11469372572020231,0.0027902467386763585,0.07357246112569747,0.013036929111835006,0.11190596366229925,0.004060642703291417,0.03750535838456975,0.089242139781698,0.02842560178003071,0.05826804715357547,0.024599823982835854,0.011109737994200876,0.010109864715669919,0.10713037377764904,0.045001578595581786,0.018454061593804846,0.15111971384387862
1990-04-01,vn,2.972678753935117,0.045342978187837175,0.028736400498717514,0.48447837215026796,0.04553895978370339,0.1358494165908623,0.09655756178326767,0.021231123636359935,0.04753125602824035,0.06548379111002116,0.02814235311729094,0.04069223507239909,0.07360281301987141,0.0009371595206885059,0.008354472245101175,0.024481583718696683,0.06351023876554364,0.08048522953543037,0.014874536513462417,0.0669936959204106,0.03929578433868566,0.06331284522143571,0.04855653762980463,0.11439552302576443
1990-05-01,us,-1.141897477566599,0.07933535994004713,0.013023798833142454,0.4837797135647855,0.008387421306865267,0.2507546897124292,0.03593924605072688,0.05455764023667877,0.04354099294453086,0.0020951348607343096,0.050895285581998156,0.048619536062437414,0.07540055752464271,0.0332216951730396,0.11293042872972443,0.008244463173020883,0.02283938604521619,0.02069895972486664,0.003632055464925753,0.0013200208689134686,0.023687595259022864,0.01056481796298424,0.029409168821467754,0.13504716304936068
1990-05-01,jp,-1.4669298472846988,0.03926127124523989,0.015643731345822164,0.5922981943210777,0.08277783713844655,0.10724309938374427,0.06740038045794423,0.00033811065822506123,0.04280233824875029,0.06425283637064584,0.008950919197499217,0.015856803862857365,0.016648722483012617,0.00774635433582373,0.045853509677548365,0.03487048686790017,0.06583347985140972,0.05095773103726217,0.2345832444116484,0.06210024032754377,0.06098667446438649,0.1119195499401536,0.1164284876316596,0.13805720853221953
1990-05-01,aus,2.380808348071761,0.01973041856858327,0.015853820480678175,0.5181421490756236,0.1827078401830344,0.09364267150039456,0.055327254887194706,0.09599632476410341,0.030744361589901643,0.03684992597401285,0.021559247707450123,0.01961945218090979,0.018007003240707337,0.030605126909970474,0.02633472133994821,0.04583097967726064,0.015902317522576478,0.001253843198183388,0.04364970755708232,0.02465392814182843,0.03940070583913386,0.02186956439723882,0.11011156651424914,0.14547859300024135
1990-05-01,cds,0.5416543846420923,0.013859975894930474,0.025897441930524706,0.5159158432384094,0.008680973637550157,0.076189505453018,0.004334807246621742,0.09673795180482672,0.07814932863468449,0.025635640618905595,0.16762987185484937,0.0485449024324187,0.030259922680841243,0.024884573944999117,0.12308992753070963,0.06345967425256664,0.1327231709190912,0.041364781903213174,0.0988328366555009,0.007535611177573806,0.04774493193950823,0.006239314927515179,0.21551691542039264,0.07297825867325138
1990-05-01,fra,-0.9551236708430886,0.05195336421708589,0.012979891372580075,0.5934201838737381,0.07689281823052115,0.09628184763436125,0.053327833132073545,0.08533307447110004,0.0028299948427045036,0.007158649725785293,0.020333809573896362,0.12742710892677936,0.08000045737532356,0.004076021841157873,0.022336159053859963,0.24633351225171363,0.0791065776483056,0.03667606076901291,0.19962110576644365,0.02722493598923698,0.0062960348256394265,0.03450839085172284,0.05836500805411043,0.012683854209921635
1990-05-01,ger,-1.158343633134127,0.019031143024517617,0.03822426804246219,0.5663429863105207,0.10128860673648547,0.04971426730510358,0.04429719460862414,0.04829058341203058,0.003937600125906353,0.18221764662263157,0.029546117149660812,0.09009570526526274,0.07297649212199242,0.07338330619478844,0.022087356546641897,0.1767707258121136,0.06058888125989365,0.058612290439577844,0.011971888124014677,0.07450739922619519,0.04173647523608573,0.017116710558108237,0.05018630069850721,0.03268856119901578
1990-05-01,uk,2.828510701035177,0.041295155863514274,0.014849577122394316,0.5169071975886403,0.03946679491067256,0.11563195651488326,0.006139289747582815,0.007357708756594944,0.07190849591248857,0.07195425015819835,0.009785921994847626,0.0023651711337077876,0.017329580809550507,0.1092196666037268,0.0727430043915463,0.06601403365083607,0.060325575247987005,0.02755954971235341,0.01883255565811355,0.08656603008705772,0.005175781896772454,0.06765538285616263,0.03449410396621835,0.10770514656464739
1990-05-01,rus,0.7283119393337647,0.04709542740860222,0.037484043898101754,0.6238484806579873,0.10551203905791615,0.0008158918498650394,0.020782603275815555,0.018694155902652273,0.0028099959747240966,0.055279043307374716,0.009232731937964901,0.055980928032915316,0.03880667184178853,0.022672565854641342,0.20282665118799273,0.03444346377418522,0.007804867788627049,0.029195841761039884,0.08836337622321701,0.019628696941891854,0.0025280167753650045,0.03693013779678595,0.02769957061023241,0.12748093701883131
1990-05-01,india,-1.5290081731967924,0.05544495938348983,0.013783047542439007,0.4874347853310327,0.04859913610429184,0.034500112304780256,0.005349874828050703,0.06999588420965235,8.811049546986423e-05,0.08769770265048936,0.20517550151698907,0.030593560300548904,0.021848657176127318,0.026583612813401596,0.07386013511603198,0.056665059257102884,0.030820181421016137,0.03339080663121237,0.01458819153119602,0.006561511668648785,0.017532733719212594,0.004703396914969348,0.011198764145060342,0.018191410524145288
1990-05-01,indo,-1.6779079671369548,0.010589638165137163,0.03701947472254713,0.5653195227387646,0.04835880096647447,0.005007390253881017,0.05263167646459742,0.04931745854230105,0.06301910704077565,0.06598491498985232,0.025750666350789292,0.027939210782662413,0.05289678334419856,0.0016513927294769177,0.04189434688273678,0.12377665543466525,0.06062250949295755,0.038014543754524587,0.0015582721095029038,0.021960892563521472,0.028294384114381697,0.033360888830154936,0.02006311832794849,0.030141100224381084
1990-05-01,pak,3.4531645062767264,0.07526547935130652,0.034174595869715566,0.4610386651824965,0.057541966833214796,0.06776545437899056,0.021326696200189534,0.08417554705796869,0.0584718981042694,0.11045812721488273,0.024055146626786483,0.012707692830114272,0.05309766167290543,0.0031887692494310675,0.05198511267371703,0.04267580114787287,0.03734441867229134,0.15401822570836188,0.02407107309517844,0.04366452430280492,0.011430652640740223,0.003091066638197427,0.040835258192996694,0.04427990526897203
